"uid","apt_cd","apt_nm","rdnmadr","legaldong_cd","std_yr","xuar","ar_cd","cbxuar_nmhsh","cbarcd_minm_potvale","cbarcd_mxm_potvale","cbarcd_ave_potvale","cbarcd_median_potvale","cbxuar_minm_potvale","cbxuar_mxm_potvale","cbxuar_ave_potvale","cbxuar_median_potvale","cbxuar_stdv","signgu_potvale_rank","signgu_potvale_perc","signgu_potvale_cumedist","ctpr_potvale_rank","ctpr_potvale_perc","ctpr_potvale_cumedist","ntwd_potvale_rank","ntwd_potvale_perc","ntwd_potvale_cumedist","lo","la"
"00039117","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",48.28,"002",1,288000000,321000000,310750000,317000000,313000000,313000000,313000000,313000000,,433,12,89,5035,44,56,53055,69,32,127.0260248293,37.5135512441
"00039118","APT1168041667770013000001","인본","서울특별시 강남구 학동로17길 13","1168010800","2022",106.51,"004",1,720000000,720000000,720000000,720000000,720000000,720000000,720000000,720000000,,812,16,84,3784,51,50,16188,91,10,127.0260248293,37.5135512441
"00039119","APT1168041667820023000001","비쥬힐","서울특별시 강남구 학동로21길 23","1168010800","2022",78.54,"003",4,549000000,596000000,572000000,571500000,577000000,596000000,586750000,587000000,7762087,693,23,76,4929,73,28,22873,87,14,127.0273058452,37.5148529786
"00039120","APT1168041667820023000001","비쥬힐","서울특별시 강남구 학동로21길 23","1168010800","2022",74.84,"003",4,549000000,596000000,572000000,571500000,549000000,566000000,557250000,557000000,6946222,693,23,76,4929,73,28,22873,87,14,127.0273058452,37.5148529786
"00039121","APT1168041667820023000001","비쥬힐","서울특별시 강남구 학동로21길 23","1168010800","2022",120.77,"004",1,710000000,862000000,786000000,786000000,862000000,862000000,862000000,862000000,,750,23,77,3218,58,42,14012,92,8,127.0273058452,37.5148529786
"00039122","APT1168041667820023000001","비쥬힐","서울특별시 강남구 학동로21길 23","1168010800","2022",100.59,"004",1,710000000,862000000,786000000,786000000,710000000,710000000,710000000,710000000,,750,22,77,3218,58,42,14012,92,8,127.0273058452,37.5148529786
"00039123","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",111.36,"004",10,751000000,905000000,850937500,863000000,751000000,867000000,835600000,852000000,40634413,689,29,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039124","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",113.84,"004",7,751000000,905000000,850937500,863000000,765000000,882000000,836571428,849000000,42723363,689,28,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039125","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",111.08,"004",18,751000000,905000000,850937500,863000000,789000000,867000000,845777777,852000000,26722001,689,28,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039126","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",132.59,"004",14,751000000,905000000,850937500,863000000,828000000,905000000,879071428,886000000,24842471,689,29,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039127","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",129.76,"004",5,751000000,905000000,850937500,863000000,845000000,896000000,872200000,875000000,20486581,689,28,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039128","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",111.60,"004",10,751000000,905000000,850937500,863000000,751000000,867000000,835600000,852000000,40634413,689,28,72,2881,63,38,12423,93,7,127.0327972492,37.5127654972
"00039129","APT1168041667900021000001","논현베르빌","서울특별시 강남구 학동로30길 21","1168010800","2022",193.79,"005",1,1241000000,1241000000,1241000000,1241000000,1241000000,1241000000,1241000000,1241000000,,919,12,88,2782,41,59,6101,97,4,127.0327972492,37.5127654972
"00039130","APT1168041667910029000001","삼성빌라트","서울특별시 강남구 학동로31길 29","1168010800","2022",113.85,"004",1,700000000,860000000,780833333,790000000,721000000,721000000,721000000,721000000,,757,22,78,3273,57,43,14205,92,8,127.0313146912,37.5165140551
"00039131","APT1168041667910029000001","삼성빌라트","서울특별시 강남구 학동로31길 29","1168010800","2022",124.05,"004",5,700000000,860000000,780833333,790000000,750000000,860000000,822400000,849000000,49094806,757,22,78,3273,57,43,14205,92,8,127.0313146912,37.5165140551
"00039132","APT1168041667910029000001","삼성빌라트","서울특별시 강남구 학동로31길 29","1168010800","2022",110.78,"004",2,700000000,860000000,780833333,790000000,700000000,700000000,700000000,700000000,0,757,22,78,3273,57,43,14205,92,8,127.0313146912,37.5165140551
"00039133","APT1168041667910029000001","삼성빌라트","서울특별시 강남구 학동로31길 29","1168010800","2022",120.98,"004",10,700000000,860000000,780833333,790000000,734000000,811000000,782200000,790000000,31051212,757,22,78,3273,57,43,14205,92,8,127.0313146912,37.5165140551
"00039134","APT1168041667910029000001","삼성빌라트","서울특별시 강남구 학동로31길 29","1168010800","2022",158.10,"005",1,898000000,898000000,898000000,898000000,898000000,898000000,898000000,898000000,,1011,4,96,3652,22,78,11354,94,7,127.0313146912,37.5165140551
"00039135","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",84.72,"003",2,544000000,911000000,868550000,882000000,866000000,911000000,888500000,888500000,31819805,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039136","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",75.98,"003",1,544000000,911000000,868550000,882000000,582000000,582000000,582000000,582000000,,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039137","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",85.00,"003",23,544000000,911000000,868550000,882000000,819000000,893000000,873782608,882000000,21030187,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039138","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",84.94,"003",1,544000000,911000000,868550000,882000000,866000000,866000000,866000000,866000000,,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039139","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",84.99,"003",32,544000000,911000000,868550000,882000000,836000000,911000000,882718750,887000000,23404210,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039140","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",75.84,"003",1,544000000,911000000,868550000,882000000,544000000,544000000,544000000,544000000,,472,48,52,2255,88,13,12001,93,7,127.0341822724,37.5135310733
"00039141","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",115.95,"004",8,995000000,1106000000,1066636363,1073500000,1017000000,1106000000,1075375000,1085000000,34255083,535,44,55,1941,75,26,8168,96,5,127.0341822724,37.5135310733
"00039142","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",115.94,"004",8,995000000,1106000000,1066636363,1073500000,1017000000,1106000000,1075375000,1085000000,34255083,535,44,55,1941,75,26,8168,96,5,127.0341822724,37.5135310733
"00039143","APT1168041667950022000001","논현동월드메르디앙","서울특별시 강남구 학동로38길 22","1168010800","2022",115.75,"004",6,995000000,1106000000,1066636363,1073500000,995000000,1083000000,1043333333,1047500000,33049458,535,44,55,1941,75,26,8168,96,5,127.0341822724,37.5135310733
"00039144","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",163.20,"005",1,1173000000,1957000000,1677500000,1650000000,1402000000,1402000000,1402000000,1402000000,,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039145","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",218.74,"005",1,1173000000,1957000000,1677500000,1650000000,1764000000,1764000000,1764000000,1764000000,,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039146","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",244.61,"005",5,1173000000,1957000000,1677500000,1650000000,1842000000,1957000000,1902600000,1908000000,45992391,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039147","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",242.48,"005",1,1173000000,1957000000,1677500000,1650000000,1952000000,1952000000,1952000000,1952000000,,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039148","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",200.39,"005",1,1173000000,1957000000,1677500000,1650000000,1650000000,1650000000,1650000000,1650000000,,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039149","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",143.13,"005",1,1173000000,1957000000,1677500000,1650000000,1173000000,1173000000,1173000000,1173000000,,692,33,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039150","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",161.36,"005",1,1173000000,1957000000,1677500000,1650000000,1369000000,1369000000,1369000000,1369000000,,692,32,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039151","APT1168041667980060000001","현대넥서스 A동","서울특별시 강남구 학동로42길 60","1168010800","2022",198.95,"005",5,1173000000,1957000000,1677500000,1650000000,1542000000,1650000000,1603400000,1627000000,45014442,692,32,67,1683,64,36,2733,99,2,127.0367816217,37.5115886440
"00039152","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",36.53,"001",1,274000000,306000000,290000000,290000000,306000000,306000000,306000000,306000000,,143,65,34,609,89,12,57010,67,34,127.0379932133,37.5180818744
"00039153","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",31.22,"001",1,274000000,306000000,290000000,290000000,274000000,274000000,274000000,274000000,,143,65,34,609,89,12,57010,67,34,127.0379932133,37.5180818744
"00039154","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",42.23,"002",1,355000000,417000000,390500000,395000000,355000000,355000000,355000000,355000000,,369,25,75,3758,58,42,40786,76,24,127.0379932133,37.5180818744
"00039155","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",52.54,"002",3,355000000,417000000,390500000,395000000,386000000,417000000,402333333,404000000,15567059,369,25,75,3758,58,42,40786,76,24,127.0379932133,37.5180818744
"00039156","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",60.82,"003",1,501000000,722000000,650384615,660500000,501000000,501000000,501000000,501000000,,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039157","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",80.31,"003",11,501000000,722000000,650384615,660500000,655000000,716000000,689818181,689000000,23493906,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039158","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",81.94,"003",1,501000000,722000000,650384615,660500000,722000000,722000000,722000000,722000000,,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039159","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",76.30,"003",1,501000000,722000000,650384615,660500000,660000000,660000000,660000000,660000000,,598,33,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039160","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",68.05,"003",1,501000000,722000000,650384615,660500000,556000000,556000000,556000000,556000000,,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039161","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",76.20,"003",1,501000000,722000000,650384615,660500000,679000000,679000000,679000000,679000000,,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039162","APT1168041667990030000001","제이빌","서울특별시 강남구 학동로43길 30","1168010800","2022",75.12,"003",10,501000000,722000000,650384615,660500000,582000000,661000000,620400000,614000000,31528470,598,34,66,3898,79,22,18842,89,11,127.0379932133,37.5180818744
"00039163","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",76.00,"003",1,736000000,840000000,804480000,806000000,742000000,742000000,742000000,742000000,,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039164","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",84.96,"003",5,736000000,840000000,804480000,806000000,757000000,840000000,821400000,840000000,36260171,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039165","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",84.91,"003",1,736000000,840000000,804480000,806000000,840000000,840000000,840000000,840000000,,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039166","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",80.85,"003",1,736000000,840000000,804480000,806000000,789000000,789000000,789000000,789000000,,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039167","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",83.36,"003",5,736000000,840000000,804480000,806000000,750000000,834000000,811600000,834000000,36507533,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039168","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",81.98,"003",5,736000000,840000000,804480000,806000000,736000000,799000000,784800000,799000000,27499091,495,45,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
"00039169","APT1168041667990038000001","논현웰스톤","서울특별시 강남구 학동로43길 38","1168010800","2022",83.64,"003",5,736000000,840000000,804480000,806000000,752000000,834000000,812000000,834000000,35665109,495,46,55,2638,86,15,13542,92,8,127.0380336280,37.5184680979
